place_id,name,lat,lng,address,types,source_query
ChIJh5LAneQ_DW0Rk4E07Q0_L30,NorthWest Shopping Centre,-36.8178005,174.6110421,"1/7 Fred Taylor Drive, Massey, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJB2O5u-Q_DW0RBw5FdYRSXXY,Westgate Shopping Centre,-36.8213672,174.6123723,"Fred Taylor Drive, Westgate, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJc_fK9vU_DW0RwYm-vmuTF10,Royal Heights Shopping Centre,-36.8324468,174.6229913,"Massey, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJrdGmr_xBDW0R3pcsaKPDK3k,Le-Eva,-36.8374385,174.6575311,"Glenhaven Place, Te Atatū Peninsula, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJK25EYd03DW0R_MZYTKwF3OY,The Arcade Devonport,-36.8316534,174.7969128,"15 Victoria Road, Devonport, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJTfDiTgAVDW0RoIq3K-3w3w0,Maki Centre - Retail,-36.8094933,174.6054296,"Westgate, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ37fOKwA_DW0RZs4dhHSZazA,Maki Centre,-36.8097319,174.6061137,"Maki Street, Westgate, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJh76DBOE_DW0R42iGCEo8mzc,Westgate Lifestyle Shopping Centre,-36.8137279,174.6094738,"57/61 Maki Street, Westgate, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJxYj75qk_DW0RtXy_kuoCADM,Hobson Centre,-36.7973442,174.6480295,"124 Hobsonville Road, Hobsonville, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJezWPTt0_DW0RKhj9NwTyRZE,Catalina Bay,-36.7891618,174.6721286,"Boundary Road, Hobsonville, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJBYyvg044DW0RMNlINZLnfS8,Northcote Central,-36.8012662,174.7458415,"Lake Road, Northcote, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJcx8fifE4DW0ROigD6RoZz5c,Highbury Birkenhead,-36.81095980000001,174.7247724,"1 Cnr Highbury Bypass &, Birkenhead Avenue, Birkenhead, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
